,PINCP
31192,False
59272,True
27033,True
191223,True
144547,False
136662,False
159258,False
51651,True
131642,False
29436,False
21721,False
56300,False
90005,False
42268,False
47378,False
38462,True
142636,False
182836,True
3156,False
176168,True
58525,False
114885,True
107583,True
10884,False
52531,False
181049,False
37726,False
85714,False
9761,False
85220,True
121752,False
120613,False
103203,False
47196,False
53591,False
180152,True
34263,False
113035,False
176492,False
26679,False
2264,False
114020,False
22408,True
53164,True
33936,True
31921,True
115183,True
9349,False
37975,False
42310,False
171586,False
186648,False
1668,False
107367,True
38429,True
89639,False
140536,True
79416,False
135729,True
141698,False
37964,False
25311,True
176002,False
58676,True
193990,False
187919,False
36172,True
115130,False
99793,False
42169,False
187765,False
88755,True
89013,True
58772,True
112819,False
9866,True
40412,False
91150,True
81887,True
186444,False
92014,True
114486,False
115587,True
46089,False
182679,True
85206,False
114129,False
73110,True
51082,True
20387,False
139329,False
74517,True
171462,True
141907,True
77995,True
111548,False
87630,False
17292,False
33792,False
11251,True
195238,False
47734,False
45000,False
79986,True
113584,False
101356,False
132644,True
122783,False
522,False
17549,True
63606,True
67836,True
122177,False
173755,True
195508,False
38713,True
139624,True
23065,True
41956,False
140376,False
159407,False
91394,True
76643,True
76787,True
124,False
37350,False
109213,True
69345,False
34476,False
37869,False
83499,False
135513,False
192306,False
148233,True
182120,True
99636,True
84817,True
45350,False
137059,False
69049,True
38622,True
105933,False
119725,True
37640,False
181427,True
1406,False
140180,True
139138,False
108464,False
165716,True
17517,False
32429,False
120406,False
22921,False
29181,True
75542,True
116653,False
155772,False
70411,True
154803,False
133947,False
49093,True
4147,False
183327,True
13373,False
179492,False
98241,False
89379,True
51980,False
52464,False
28481,False
36901,False
186630,True
127133,True
122542,False
61574,False
134410,False
84021,True
163406,True
31024,True
2420,False
85519,True
160910,True
194939,False
157004,False
33885,False
43580,True
39269,True
161493,True
45216,False
19294,True
27115,True
149883,False
51742,False
40700,False
174309,False
173797,False
71207,False
70840,False
77042,False
18569,True
157232,False
142553,False
174804,False
140389,False
130827,False
143797,False
53441,False
21719,False
154871,False
24540,False
130257,False
119432,False
170062,False
1068,False
93423,True
87481,True
109188,False
2206,False
6677,False
76586,False
176327,False
180278,True
88182,False
126608,True
121128,False
98098,False
192901,False
69407,False
66191,True
159751,False
168222,False
56516,True
167781,True
89410,False
52658,False
22267,False
98368,False
88056,True
113310,False
158328,True
52250,False
162414,True
82686,False
77049,True
30759,True
163356,False
175047,True
174324,False
85036,True
174678,False
108493,True
29184,False
117287,True
17653,True
174240,False
23709,False
7176,False
193600,True
121959,True
101304,True
27492,True
81747,False
63648,True
164051,False
129210,True
27890,False
81224,True
78073,False
74234,True
91972,False
24815,True
132160,False
83792,False
21403,True
72371,False
142904,False
160478,True
66014,True
115735,True
128199,True
117574,True
178370,True
74372,True
136001,False
98475,True
74877,False
116224,False
186786,True
136992,True
161488,True
96904,False
120215,False
74821,True
124790,False
156125,False
129596,False
49349,True
55291,True
137868,True
48709,False
133991,True
130394,False
140793,False
74861,False
164535,False
46877,True
8797,False
28980,True
114600,False
91563,True
57489,False
54541,False
72705,False
93064,True
46504,False
132592,True
100653,True
67637,True
5445,True
84969,False
129293,False
83412,False
60171,True
28598,False
1643,False
124607,True
131595,False
23927,True
41397,True
119224,True
183649,False
105460,True
140915,False
78696,True
67576,False
99141,False
106737,True
78361,False
49411,False
9506,False
69384,True
165857,False
73356,True
82129,False
85241,True
141342,True
89310,False
116159,False
118696,False
152593,True
31601,True
129259,False
42768,True
133169,True
59931,True
117194,False
15978,True
177763,True
147659,True
59754,True
173960,True
123445,False
35603,True
111858,False
90482,False
59446,False
136607,False
103241,True
74858,True
158909,False
129399,True
6598,False
10705,False
109000,False
164744,True
186384,False
75857,True
166057,False
143811,False
9425,False
57032,False
28673,False
99388,False
131806,False
73217,False
194021,False
136397,False
93457,True
24585,False
129654,False
57430,False
13598,False
107533,True
47150,True
58441,False
121552,True
158582,False
74745,False
143970,True
42034,True
69554,False
153235,False
147148,False
55416,True
167671,True
2350,False
120419,True
78639,True
5515,False
56546,True
113348,False
84840,False
135542,False
23097,False
51100,True
173817,False
113274,False
164509,True
150186,True
100198,False
56981,False
180987,True
70305,False
88891,False
106065,False
102619,True
54729,True
172002,False
148244,True
123951,True
184294,True
22297,False
43912,False
96010,True
162012,False
85442,True
94087,False
172382,False
59211,False
149858,False
56493,True
133707,True
118383,True
109653,True
159594,True
127388,False
117445,False
34157,False
151649,False
180332,True
128805,True
180364,True
2333,False
47870,True
90516,False
67889,True
62423,True
119794,False
141857,False
143621,False
142357,True
139873,True
45349,False
149065,False
170913,False
44726,False
155004,False
43299,True
173821,False
132832,False
100560,False
91038,False
34676,False
64129,True
179291,False
148206,False
192778,False
30065,False
138134,False
139864,True
163291,False
100903,False
156384,True
104966,True
130862,True
55019,True
115389,False
173278,False
38643,True
62448,True
78881,False
57073,True
17548,True
27716,True
78726,True
129947,True
66215,True
151371,False
49917,True
71707,False
193901,True
55419,False
128210,False
171973,True
62736,True
109492,False
28590,True
55469,False
159854,False
53249,True
112472,False
156869,False
93396,False
33410,False
144605,False
54582,False
178982,True
144052,False
63796,True
100418,True
45931,False
49293,False
84192,True
140388,False
174382,True
6717,False
168597,False
165958,True
9757,False
13431,True
51916,True
34509,False
129230,False
26098,False
13007,False
2653,False
154183,True
82428,False
55918,False
172594,False
54417,True
19922,False
144389,False
43448,False
77530,False
11457,False
190460,True
55035,True
190013,True
12562,True
192209,True
53700,True
48227,False
179374,True
142761,True
175293,True
24969,False
175443,True
19893,False
163410,False
10672,False
47886,True
135717,True
155783,False
36988,True
140786,False
86167,True
34937,True
174774,True
63595,False
134270,True
104463,True
7058,False
193688,False
75227,False
174862,True
21771,False
75892,False
90360,False
47293,True
26036,False
187680,False
22203,True
140492,False
50647,False
53555,False
74368,True
11924,True
171317,False
183322,False
179650,False
158768,True
140653,False
10390,True
31839,True
152241,True
194327,True
48177,False
4620,False
24148,False
168512,True
77159,True
24380,True
72214,False
84116,False
25469,False
185868,True
87279,False
36156,True
73210,False
130103,False
129009,False
78674,True
67236,False
77289,True
178275,True
72932,False
98739,True
21539,True
49526,False
158640,True
192241,True
105507,False
126659,False
191759,False
125406,True
159141,True
106819,True
157067,True
120871,False
193110,True
120639,True
1629,False
122465,False
176540,False
76412,False
134394,True
160372,True
69679,False
60228,False
24265,False
27776,False
142652,False
152027,False
102088,False
133723,False
15464,False
136251,False
104745,True
142821,False
109860,True
193987,False
74605,False
69779,True
156146,False
1515,False
64517,True
7424,False
107933,True
140096,True
13268,False
166725,False
10419,False
190307,False
101592,False
170300,True
191716,True
115771,True
182365,False
130668,False
189616,True
66195,False
141708,False
133773,True
145460,False
164141,False
109089,False
91001,False
146563,True
43592,False
6433,True
104560,True
104145,False
150624,True
163863,True
89894,True
92393,True
165340,True
88528,True
14944,True
72687,True
152717,True
108182,False
141197,True
20369,False
78032,True
79735,False
160857,False
70086,True
187101,False
184972,False
101913,False
54464,False
105478,True
15094,True
17801,True
167701,False
140991,False
108261,False
98758,True
151520,True
123495,True
119427,False
84617,False
35001,True
77664,False
63937,True
82943,True
126267,True
179962,False
158533,True
101376,True
147660,True
84140,True
85854,True
118470,True
105535,False
38198,False
45160,True
92588,False
156396,False
152170,False
77010,True
84953,True
16331,False
165232,True
13278,False
67379,False
86551,True
13369,True
135552,False
85784,False
22614,True
108425,True
155579,True
63723,True
186054,True
39502,False
179281,False
98463,False
15180,False
152249,False
155567,True
92664,False
7257,False
97033,False
8925,False
191102,False
157917,True
73826,False
185632,True
23983,False
49125,False
138320,True
34266,False
67815,False
159978,False
43973,False
141508,False
114251,True
39297,False
127990,False
127256,True
77435,True
134963,False
59322,True
45250,True
59215,False
83127,False
75369,True
176171,False
42117,True
138749,False
95164,False
195358,True
77822,True
69056,True
66400,False
74298,False
37139,False
61626,True
78947,False
165603,True
162569,True
65801,True
78590,True
152677,True
67750,False
66392,False
108745,True
126852,False
124430,True
103262,True
319,False
33328,False
163976,True
165776,True
43858,True
28515,False
133028,False
166518,False
128972,False
152037,False
136831,False
66808,False
129524,True
193317,True
104427,True
25445,True
142139,False
59414,False
79085,False
189855,False
15791,True
12486,True
169192,False
178509,False
52943,True
133305,True
69480,False
10352,True
123480,False
183520,False
15371,False
39285,True
159575,False
107848,True
162301,False
67768,True
22927,True
141496,True
153686,False
64909,True
25703,False
162227,True
18519,True
157727,False
164406,False
43754,False
85914,True
150283,True
131818,False
193607,False
30471,True
96497,False
134985,True
152971,True
37185,False
100401,False
48104,False
165956,False
102790,True
4276,False
161139,False
43151,False
71400,False
161092,True
140282,True
178002,False
71121,False
46055,False
148831,True
111393,True
139438,False
119757,False
145067,True
181655,False
90902,False
90560,True
15032,False
193108,True
183912,False
109479,True
103306,True
33925,False
110981,False
83285,True
189980,False
107264,False
54772,False
156306,False
33875,False
38625,False
84351,False
77785,False
26650,False
71950,False
114067,False
109124,False
147219,True
182181,False
87541,True
26103,False
29797,False
69299,False
129890,True
63356,True
147223,True
195414,False
125517,False
5992,False
15648,True
24283,False
185467,False
169242,False
83195,True
156605,False
5837,False
1102,False
153751,False
38894,False
165425,False
155712,True
68305,False
191744,True
77702,False
158578,False
50694,True
71830,False
141629,True
8115,False
61454,True
130372,False
13913,False
34572,False
135128,False
46661,True
113090,False
113519,True
60179,True
174575,False
50150,False
130651,True
193894,False
52605,False
111124,True
